DATE,TIME,TEMPERATURE,RH,WIND,WINDDIR,RS,PRESSURE,PRECIP
YYYY-MM-DD,HH:MM,C,%,m s-1,deg,W m-2,mbar,mm
2020-01-26,14:10,27.11,71.34,5.682,75.4,246.7,1012,0
2020-01-26,14:20,27.67,72.97,4.403,74.37,216.4,1012,0
2020-01-26,14:30,27.83,74.03,4.278,79.62,319.7,1012,0
2020-01-26,14:40,27.61,72.22,5.762,71.57,227.2,1012,0
2020-01-26,14:50,27.39,73.08,4.895,76.43,237.1,1012,0
2020-01-26,15:00,27.67,71.77,4.855,80.8,270.2,1012,0
2020-01-26,15:10,27.78,71.43,4.828,70.71,266.5,1012,0
2020-01-26,15:20,27.56,70.96,5.458,70.93,196.5,1012,0
2020-01-26,15:30,27.44,71,4.904,77.4,162.9,1012,0
2020-01-26,15:40,27.56,70.87,5.633,75.06,316.6,1011,0
2020-01-26,15:50,27.78,68.8,5.36,80.8,402.4,1011,0
2020-01-26,16:00,27.89,66.34,5.186,76.55,408.6,1012,0
2020-01-26,16:10,28.06,66.09,5.28,81.4,406.4,1012,0
2020-01-26,16:20,28.11,67.89,4.801,76.7,417.4,1012,0
2020-01-26,16:30,28.11,65.84,4.949,82,349.1,1012,0
2020-01-26,16:40,27.94,66.46,5.159,87.9,296.8,1011,0
2020-01-26,16:50,27.83,65.77,5.736,83.6,258.2,1012,0
2020-01-26,17:00,27.67,66.42,5.78,79.04,213.8,1012,0
2020-01-26,17:10,27.56,67.85,5.105,84.9,171.8,1011,0
2020-01-26,17:20,27.44,68.85,4.953,81.6,148.7,1012,0
2020-01-26,17:30,27.39,68.44,4.256,83.1,113.1,1012,0
2020-01-26,17:40,27.28,68.2,4.345,79.13,80.2,1012,0
2020-01-26,17:50,27.06,68.26,4.627,75.8,42.97,1012,0
2020-01-26,18:00,26.94,68.53,4.676,81.1,18.5,1012,0
2020-01-26,18:10,26.89,69.58,4.408,83.9,9.22,1012,0
2020-01-26,18:20,26.83,71.46,4.247,85.1,3.188,1012,0
2020-01-26,18:30,26.78,72.04,4.515,86.1,0.605,1012,0
2020-01-26,18:40,26.83,72.59,3.76,83.7,0,1012,0
2020-01-26,18:50,26.83,73.17,3.245,86,0,1012,0
2020-01-26,19:00,26.72,73.38,3.516,85.1,0,1012,0
2020-01-26,19:10,26.67,73.72,2.394,82.6,0,1012,0
2020-01-26,19:20,26.67,73.89,3.211,74.24,0,1012,0
2020-01-26,19:30,26.78,74.41,2.68,57.18,0,1012,0
2020-01-26,19:40,26.78,74.56,3.201,61.84,0,1013,0
2020-01-26,19:50,26.72,74.49,3.283,63.72,0,1013,0
2020-01-26,20:00,26.78,74.57,3.791,67.66,0,1013,0
2020-01-26,20:10,26.83,74.61,3.786,71.8,0,1013,0
2020-01-26,20:20,26.83,74.96,3.755,67.7,0,1013,0
2020-01-26,20:30,26.83,75.17,4.569,71.31,0,1013,0
2020-01-26,20:40,26.89,75.05,4.453,68.22,0,1013,0
2020-01-26,20:50,26.78,74.88,3.719,76.93,0,1013,0
2020-01-26,21:00,26.67,74.95,3.262,73.83,0,1013,0
2020-01-26,21:10,26.72,74.88,3.154,72.14,0,1013,0
2020-01-26,21:20,26.72,74.79,4.251,73.34,0,1014,0
2020-01-26,21:30,26.72,74.62,3.648,70.07,0,1014,0
2020-01-26,21:40,26.66,74.14,3.871,75.92,0,1014,0
2020-01-26,21:50,26.67,74.15,3.701,74.51,0,1014,0
2020-01-26,22:00,26.67,74.26,3.983,74.68,0,1014,0
2020-01-26,22:10,26.78,74.75,4.09,70.69,0,1014,0
2020-01-26,22:20,26.72,74.96,3.594,76.44,0,1014,0
2020-01-26,22:30,26.64,74.9,3.715,82.1,0,1014,0
2020-01-26,22:40,26.57,75.03,3.41,81.3,0,1014,0
2020-01-26,22:50,26.59,75.33,3.551,80.3,0,1014,0
2020-01-26,23:00,26.6,75.46,4.229,84.8,0,1014,0
2020-01-26,23:10,26.56,75.46,2.975,85.8,0,1014,0
2020-01-26,23:20,26.56,75.54,3.742,79.31,0,1014,0
2020-01-26,23:30,26.55,74.79,4.859,87.6,0,1014,0
2020-01-26,23:40,26.59,75.11,3.538,85.1,0,1014,0
2020-01-26,23:50,26.49,75.69,4.6,81.9,0,1014,0
2020-01-27,00:00,26.28,75.89,4.166,83.7,0,1014,0
2020-01-27,00:10,26.46,76.53,3.782,84,0,1014,0
2020-01-27,00:20,26.56,76.26,4.721,83.9,0,1014,0
2020-01-27,00:30,26.59,75.79,5.177,84.1,0,1014,0
2020-01-27,00:40,26.57,75.45,5.592,90.4,0,1013,0
2020-01-27,00:50,26.62,75.18,5.78,88.5,0,1013,0
2020-01-27,01:00,26.59,74.79,6.017,86.1,0,1013,0
2020-01-27,01:10,26.56,75.1,5.722,89.9,0,1013,0
2020-01-27,01:20,26.47,75.34,5.132,89.2,0,1013,0
2020-01-27,01:30,26.42,75.9,4.202,85,0,1013,0
2020-01-27,01:40,26.41,76.13,4.126,85.8,0,1013,0
2020-01-27,01:50,26.37,76.16,3.426,79.48,0,1013,0
2020-01-27,02:00,26.4,76.46,3.791,81.6,0,1013,0
2020-01-27,02:10,26.38,76.42,4.005,79.8,0,1013,0
2020-01-27,02:20,26.34,76.27,4.868,87.3,0,1013,0
2020-01-27,02:30,26.13,77.16,3.76,76.52,0,1013,0
2020-01-27,02:40,26.24,77.27,4.184,77.76,0,1013,0
2020-01-27,02:50,26.29,77.18,3.876,89.8,0,1013,0
2020-01-27,03:00,26.32,76.89,3.921,87.8,0,1013,0
2020-01-27,03:10,26.3,76.61,3.576,75.52,0,1013,0
2020-01-27,03:20,26.28,76.54,3.496,76.34,0,1013,0
2020-01-27,03:30,26.32,76.59,3.389,79.64,0,1012,0
2020-01-27,03:40,26.24,77.02,3,74.73,0,1012,0
2020-01-27,03:50,26.19,77.24,2.625,76.37,0,1012,0
2020-01-27,04:00,26.18,77.4,3.118,73.57,0,1012,0
2020-01-27,04:10,26.22,77.46,3.191,74.86,0,1012,0
2020-01-27,04:20,26.21,77.63,2.804,74.18,0,1012,0
2020-01-27,04:30,26.2,77.6,2.868,71.83,0,1012,0
2020-01-27,04:40,26.21,77.72,2.924,71.5,0,1012,0
2020-01-27,04:50,26.16,78.16,2.773,75.01,0,1012,0
2020-01-27,05:00,26.16,77.97,3.508,76.3,0,1012,0
2020-01-27,05:10,26.19,78.23,3.571,76.05,0,1012,0
2020-01-27,05:20,26.22,78.25,3.795,81.5,0,1012,0
2020-01-27,05:30,26.26,78.35,4.18,73.18,0,1012,0
2020-01-27,05:40,26.22,77.92,4.43,77.57,0,1012,0
2020-01-27,05:50,26.22,77.81,4.81,77.23,0,1012,0
2020-01-27,06:00,26.13,78,4.162,75.34,0,1012,0
2020-01-27,06:10,26.07,78.59,4.189,69.61,0,1012,0
2020-01-27,06:20,26.1,78.51,4.207,64.66,0,1012,0
2020-01-27,06:30,26.09,77.42,4.251,71.7,0.016,1012,0
2020-01-27,06:40,26.16,77.33,3.876,67.03,2.215,1012,0
2020-01-27,06:50,26.09,77.97,3.988,71.33,4.728,1012,0
2020-01-27,07:00,26.13,77.91,4.618,71.19,11.96,1013,0
2020-01-27,07:10,26.23,77.64,4.412,72.51,22.67,1013,0
2020-01-27,07:20,26.23,77.66,4.757,76.11,34.2,1013,0
2020-01-27,07:30,26.38,76.93,4.819,79.32,47.38,1013,0
2020-01-27,07:40,26.38,76.74,5.391,86.6,39.91,1013,0
2020-01-27,07:50,26.42,76.52,5.28,87.1,48.99,1013,0
2020-01-27,08:00,26.54,76.59,5.038,85.3,42.3,1014,0
2020-01-27,08:10,26.72,77.13,5.056,87.3,105.5,1014,0
2020-01-27,08:20,27.06,76.3,5.186,83.7,241.1,1014,0
2020-01-27,08:30,27,73.9,5.315,84.7,196.4,1014,0
2020-01-27,08:40,27.17,74.12,5.673,83.7,272.8,1014,0
2020-01-27,08:50,27.17,75.04,5.011,85.2,242.7,1014,0
2020-01-27,09:00,27.39,75.97,4.855,87.7,264.9,1014,0
2020-01-27,09:10,27.39,76.54,4.444,81.5,206.1,1014,0
2020-01-27,09:20,27.44,77.02,4.166,76.36,250.6,1015,0
2020-01-27,09:30,27.83,76.57,4.336,77.73,515.7,1015,0
2020-01-27,09:40,28,75.3,4.381,83.3,490,1015,0
2020-01-27,09:50,28.11,73.95,4.551,81.5,554.3,1015,0
2020-01-27,10:00,28.17,72.55,4.694,75.38,579.3,1015,0
2020-01-27,10:10,28.22,72.36,4.537,71.64,579.6,1015,0
2020-01-27,10:20,27.94,72.84,4.743,77.86,516.2,1014,0
2020-01-27,10:30,27.94,71.89,4.98,73.85,388.2,1014,0
2020-01-27,10:40,27.56,73.69,5.119,86.4,233,1014,0
2020-01-27,10:50,28.11,74.21,4.457,77.73,614.2,1014,0
2020-01-27,11:00,28.22,72.55,4.403,80,405,1014,0
2020-01-27,11:10,28,73.8,4.287,78.78,409.4,1014,0
2020-01-27,11:20,28.33,73.35,4.752,86.3,691.5,1014,0
2020-01-27,11:30,28.28,73.29,4.587,69.49,651.4,1014,0
2020-01-27,11:40,28.44,73.12,4.426,84.8,650.6,1014,0
2020-01-27,11:50,28.61,73.51,4.265,74.11,711.1,1013,0
2020-01-27,12:00,28.33,72.86,4.739,82,571.8,1013,0
2020-01-27,12:10,28.44,73.52,4.122,84.6,621.6,1013,0
2020-01-27,12:20,28.33,73.27,4.229,80.5,475.8,1013,0
2020-01-27,12:30,28.11,74.34,4.171,77.66,406.7,1013,0
2020-01-27,12:40,28.56,74.27,4.211,86.9,751.1,1013,0
2020-01-27,12:50,28.33,72.42,5.239,95.8,643.4,1013,0
2020-01-27,13:00,28.33,73.26,4.573,78.39,621.2,1012,0
2020-01-27,13:10,28,73.92,4.511,81.3,446.4,1012,0
2020-01-27,13:20,28.28,73.73,4.493,85.3,570.4,1012,0
2020-01-27,13:30,28.5,73.33,4.56,83.7,730.1,1012,0
2020-01-27,13:40,28.56,73.01,4.85,87.4,707.5,1012,0
2020-01-27,13:50,28.39,72.89,5.105,80.9,788.9,1012,0
2020-01-27,14:00,28.17,72.66,4.685,87.8,452.1,1012,0
2020-01-27,14:10,28.44,72.56,4.609,81.2,770.2,1012,0
2020-01-27,14:20,28.5,71.9,4.645,96.9,518,1011,0
2020-01-27,14:30,28.33,73.29,4.461,75.98,630.1,1011,0
2020-01-27,14:40,28.17,73.3,4.408,83.4,368.4,1011,0
2020-01-27,14:50,28.33,74.03,4.207,71.14,564.8,1011,0
2020-01-27,15:00,28.28,73.46,4.645,79.02,579.7,1011,0
2020-01-27,15:10,28.39,72.61,4.502,85.3,486,1011,0
2020-01-27,15:20,28.39,72.6,4.122,75.54,514,1011,0
2020-01-27,15:30,28.61,72.86,4.274,75.55,584.2,1011,0
2020-01-27,15:40,28.39,73.78,4.081,88.6,384.3,1011,0
2020-01-27,15:50,28,75.04,4.542,79.89,246.4,1011,0
2020-01-27,16:00,27.94,75.41,4.046,77.71,332.6,1011,0
2020-01-27,16:10,28.33,74.74,3.983,79.4,358.9,1011,0
2020-01-27,16:20,28.06,75.27,3.246,76.26,182.6,1011,0
2020-01-27,16:30,28,75.37,3.36,78.92,214.6,1011,0
2020-01-27,16:40,27.83,75.25,4.122,79.27,154.7,1011,0
2020-01-27,16:50,27.78,75.83,3.827,78.53,193.1,1011,0
2020-01-27,17:00,27.78,75.91,3.608,82.3,170,1012,0
2020-01-27,17:10,27.72,75.94,3.885,90.8,222.6,1012,0
2020-01-27,17:20,27.78,75.63,3.185,88.2,179.3,1012,0
2020-01-27,17:30,27.78,75.82,3.608,76.07,187.5,1012,0
2020-01-27,17:40,27.61,76.02,3.57,81.5,126.8,1012,0
2020-01-27,17:50,27.5,76.41,3.157,83.7,85.6,1012,0
2020-01-27,18:00,27.33,76.89,3.751,85.9,41.25,1012,0
2020-01-27,18:10,27.22,77.61,3.005,82.4,20.53,1012,0
2020-01-27,18:20,27.11,78.03,3.202,78.04,4.374,1012,0
2020-01-27,18:30,27,78.11,3.184,80.4,0.462,1012,0
2020-01-27,18:40,26.94,78.02,2.845,92.1,0,1012,0
2020-01-27,18:50,26.89,78.22,2.888,92.5,0,1012,0
2020-01-27,19:00,26.83,78.08,3.462,93.3,0,1012,0
2020-01-27,19:10,26.78,77.7,3.37,90.5,0,1012,0
2020-01-27,19:20,26.78,77.84,3.199,92.8,0,1012,0
2020-01-27,19:30,26.72,77.91,3.105,90.2,0,1013,0
2020-01-27,19:40,26.78,77.9,3.244,95.5,0,1013,0
2020-01-27,19:50,26.83,78.38,3.119,91.6,0,1013,0
2020-01-27,20:00,26.78,78.41,3.208,97,0,1013,0
2020-01-27,20:10,26.72,78.15,2.985,92.1,0,1013,0
2020-01-27,20:20,26.78,78.63,3.191,92.7,0,1013,0
2020-01-27,20:30,26.83,79.3,3.044,85.8,0,1013,0
2020-01-27,20:40,26.72,79.43,3.534,88.3,0,1013,0
2020-01-27,20:50,26.78,78.47,3.599,90.9,0,1013,0
2020-01-27,21:00,26.89,78.57,3.328,83,0,1014,0
2020-01-27,21:10,26.78,77.53,3.416,85.9,0,1013,0
2020-01-27,21:20,26.94,77.41,3.952,86.8,0,1014,0
2020-01-27,21:30,26.89,77.44,4.073,89.9,0,1014,0
2020-01-27,21:40,26.83,77.93,3.156,87.7,0,1014,0
2020-01-27,21:50,26.72,78.18,3.034,90,0,1014,0
2020-01-27,22:00,26.72,77.98,3.769,81.2,0,1014,0
2020-01-27,22:10,26.78,77.4,4.081,86.1,0,1014,0
2020-01-27,22:20,26.89,77.17,4.149,85.2,0,1014,0
2020-01-27,22:30,26.89,77.64,3.576,77.18,0,1014,0
2020-01-27,22:40,26.89,78.2,3.782,77.32,0,1014,0
2020-01-27,22:50,26.89,78.68,3.559,74.88,0,1014,0
2020-01-27,23:00,26.83,78.78,3.394,74.29,0,1014,0
2020-01-27,23:10,26.78,78.24,3.795,80,0,1014,0
2020-01-27,23:20,26.83,77.67,3.548,78.18,0,1014,0
2020-01-27,23:30,26.83,77.34,3.521,77.26,0,1014,0
2020-01-27,23:40,26.83,77.29,3.358,73.25,0,1014,0
2020-01-27,23:50,26.83,77.77,3.101,75.13,0,1014,0
2020-01-28,00:00,26.78,78.48,2.752,77.92,0,1014,0
2020-01-28,00:10,26.72,79.1,2.583,81.7,0,1014,0
2020-01-28,00:20,26.72,79.18,3.336,81.1,0,1014,0
2020-01-28,00:30,26.72,79.1,2.598,77.21,0,1014,0
2020-01-28,00:40,26.67,79.45,2.242,70.45,0,1013,0
2020-01-28,00:50,26.67,79.81,2.401,78.26,0,1013,0
2020-01-28,01:00,26.62,80.1,1.975,72.53,0,1013,0
2020-01-28,01:10,26.54,80.5,2.308,70.15,0,1013,0
2020-01-28,01:20,26.54,80.8,2.143,71.66,0,1013,0
2020-01-28,01:30,26.54,81.2,2.197,76.94,0.436,1013,0
2020-01-28,01:40,26.11,82.9,1.194,75.38,0.873,1013,0
2020-01-28,01:50,25.97,84.7,1.263,86.2,0.819,1013,0
2020-01-28,02:00,25.89,85.6,2.243,88.2,0.896,1013,0
2020-01-28,02:10,25.71,86.5,1.338,78.44,0.815,1013,0
2020-01-28,02:20,25.67,87.5,1.388,93.5,0.808,1012,0
2020-01-28,02:30,25.61,88,1.664,72.76,0.812,1012,0
2020-01-28,02:40,25.67,88.2,2.691,96.3,0.812,1012,0
2020-01-28,02:50,25.74,88.1,2.317,90.8,0.812,1012,0
2020-01-28,03:00,25.8,87.9,1.946,81.6,0.812,1012,0
2020-01-28,03:10,25.81,87.8,2.034,91.3,0.852,1012,0
2020-01-28,03:20,25.83,87.7,1.751,78.45,0.884,1012,0
2020-01-28,03:30,25.91,87.5,2.314,90.8,0.831,1012,0
2020-01-28,03:40,25.62,87.2,3.467,81.3,0.841,1012,0
2020-01-28,03:50,25.22,87.5,2.374,65.98,0.812,1012,0
2020-01-28,04:00,25.17,87.4,2.123,71.48,0.812,1012,0
2020-01-28,04:10,25.32,87.4,1.019,73.92,0.812,1012,0
2020-01-28,04:20,25.39,87.5,1.666,51.04,0.812,1012,0
2020-01-28,04:30,25.42,87.7,1.892,54.49,0.812,1012,0
2020-01-28,04:40,25.5,88,1.55,56.66,0.812,1012,0
2020-01-28,04:50,25.44,88,1.81,66.21,0.812,1012,0
2020-01-28,05:00,25.6,87.8,1.869,77.58,0.812,1012,0
2020-01-28,05:10,25.71,87.4,2.933,86.2,0.812,1012,0
2020-01-28,05:20,25.84,86.4,2.974,77.53,0.812,1012,0
2020-01-28,05:30,25.96,86.2,1.796,66.59,0.815,1012,0
2020-01-28,05:40,26.07,86.1,2.026,71.5,0.821,1012,0
2020-01-28,05:50,26.19,85.8,0.9947,81.6,0.827,1012,0
2020-01-28,06:00,26.24,85.7,1.129,347.4,0.864,1012,0
2020-01-28,06:10,26.27,85.6,0.9477,338.4,0.844,1012,0
2020-01-28,06:20,26.35,85.6,1.429,25.79,0.814,1012,0
2020-01-28,06:30,26.42,85.4,1.891,6.211,0.894,1012,0
2020-01-28,06:40,26.39,85.3,0.9924,96.2,1.81,1012,0
2020-01-28,06:50,26.38,84.8,1.65,96.7,3.439,1013,0
2020-01-28,07:00,26.49,84.3,1.878,111.6,10.57,1013,0
2020-01-28,07:10,26.59,84.1,2.653,107.9,24.73,1013,0
2020-01-28,07:20,26.63,83.8,4.412,103.6,25.49,1013,0
2020-01-28,07:30,26.72,83.8,5.293,99.9,38.62,1013,0
2020-01-28,07:40,26.78,84.1,5.105,98.6,111.9,1013,0
2020-01-28,07:50,26.83,83.2,4.591,93.6,93.2,1013,0
2020-01-28,08:00,26.78,82.9,3.867,91.4,60.05,1013,0
2020-01-28,08:10,26.72,83.4,3.947,86.4,39.34,1013,0
2020-01-28,08:20,26.72,83.8,3.688,85.6,62.52,1013,0
2020-01-28,08:30,27.06,83.9,3.249,78.39,254.4,1014,0
2020-01-28,08:40,27.33,84.2,4.846,87,353.8,1013,0
2020-01-28,08:50,27.28,84,4.479,87.6,354.2,1014,0
2020-01-28,09:00,27.44,82.9,4.332,76.92,405.6,1014,0
2020-01-28,09:10,27.56,81.8,4.153,86,434,1014,0
2020-01-28,09:20,27.72,80.5,4.238,80.9,481.4,1014,0
2020-01-28,09:30,27.83,78.75,4.408,90.6,507.4,1014,0
2020-01-28,09:40,28.11,77.37,5.159,94.3,488.1,1014,0
2020-01-28,09:50,28.17,78.21,4.783,86.1,454.2,1014,0
2020-01-28,10:00,28.17,78.67,5.119,89.1,450.8,1013,0
2020-01-28,10:10,28.33,78.4,5.615,91.8,641.8,1014,0
2020-01-28,10:20,28.28,78.13,5.566,89.1,661.5,1014,0
2020-01-28,10:30,28.44,77.16,5.418,93.2,664.7,1013,0
2020-01-28,10:40,28.5,75.17,5.946,96.7,692.5,1013,0
2020-01-28,10:50,28.72,74.86,4.926,82.8,696.4,1013,0
2020-01-28,11:00,28.5,74.59,4.484,86.8,707.6,1013,0
2020-01-28,11:10,28.83,73.94,3.468,70.18,712.9,1013,0
2020-01-28,11:20,29.11,72.85,3.016,64.32,741.7,1013,0
2020-01-28,11:30,29.28,72.42,3.27,81.1,750.3,1013,0
2020-01-28,11:40,29.33,72.85,3.974,80.9,780.5,1013,0
2020-01-28,11:50,29.06,73.01,4.126,78.38,740.6,1013,0
2020-01-28,12:00,29.22,72.31,4.394,92.5,782,1013,0
2020-01-28,12:10,29.33,72.93,4.153,84.4,786.8,1013,0
2020-01-28,12:20,29.11,72.89,4.046,81.1,802,1012,0
2020-01-28,12:30,29.17,73.82,4.175,73.21,757.1,1012,0
2020-01-28,12:40,28.83,74.63,4.135,68.44,620.1,1012,0
2020-01-28,12:50,28.94,74.02,4.564,94,778.4,1012,0
2020-01-28,13:00,28.89,73.68,4.453,86.5,841,1012,0
2020-01-28,13:10,29.11,73.85,4.171,73.74,784.9,1012,0
2020-01-28,13:20,28.72,73.97,4.014,71.73,551.3,1012,0
2020-01-28,13:30,28.94,73.88,4.01,86.9,844,1012,0
2020-01-28,13:40,28.89,74.13,4.117,79.89,686.5,1011,0
2020-01-28,13:50,28.83,74.49,4.117,83.3,697.6,1011,0
2020-01-28,14:00,29.06,74.77,3.634,94.8,699.7,1011,0
2020-01-28,14:10,29.06,74.71,4.001,84.4,702.9,1011,0
2020-01-28,14:20,28.89,74.73,4.032,94.4,739.4,1011,0
2020-01-28,14:30,28.94,72.19,4.372,96.3,724.4,1011,0
2020-01-28,14:40,28.89,72.95,3.907,79.08,305.7,1011,0
2020-01-28,14:50,28.61,74.61,3.63,80.3,389.5,1011,0
2020-01-28,15:00,28.83,73.49,3.889,84.8,541.9,1011,0
2020-01-28,15:10,28.78,73.94,3.229,74.47,364.3,1011,0
2020-01-28,15:20,28.89,73.37,3.929,74.68,439.9,1011,0
2020-01-28,15:30,28.44,74.61,3.518,63.85,119.5,1011,0
2020-01-28,15:40,28.28,75.44,3.688,60.58,221.1,1011,0
2020-01-28,15:50,28.44,74.3,4.43,55.46,416.9,1011,0
2020-01-28,16:00,28.61,74.48,3.576,64.57,439.7,1011,0
2020-01-28,16:10,28.56,74.29,3.733,62.16,343,1011,0
2020-01-28,16:20,28.39,74.26,4.104,66.44,344,1011,0
2020-01-28,16:30,28.33,74.84,3.997,67.2,324.8,1011,0
2020-01-28,16:40,28.5,74.67,3.625,67.66,317.7,1011,0
2020-01-28,16:50,28.5,75.07,3.394,70.1,262.1,1011,0
2020-01-28,17:00,28.5,75.37,2.964,66.94,223,1011,0
2020-01-28,17:10,28.33,75.74,3.384,63.16,184.5,1011,0
2020-01-28,17:20,28.22,76.12,3.228,62.14,148,1011,0
2020-01-28,17:30,28.17,76.58,3.248,62.49,108.8,1011,0
2020-01-28,17:40,28,77.15,3.034,74.32,83.3,1011,0
2020-01-28,17:50,27.83,77.56,3.114,57.02,43.92,1011,0
2020-01-28,18:00,27.56,78.62,3.3,62.77,21.82,1011,0
2020-01-28,18:10,27.39,79.42,2.89,57.19,12.66,1011,0
2020-01-28,18:20,27.28,80.1,3.138,66.02,3.94,1011,0
2020-01-28,18:30,27.22,80.7,3.003,63.49,0.823,1011,0
2020-01-28,18:40,27.22,81.4,2.612,65.47,0.032,1011,0
2020-01-28,18:50,27.28,82,2.92,65.84,0,1011,0
2020-01-28,19:00,27.22,82.7,3.292,63.23,0.001,1012,0
2020-01-28,19:10,27.33,83.2,3.055,68.21,0.001,1012,0
2020-01-28,19:20,27.22,83.5,2.911,61.19,0.016,1012,0
2020-01-28,19:30,27.17,83.4,3.548,73.78,0.056,1012,0
2020-01-28,19:40,27.11,82.9,4.041,87.3,0.028,1012,0
2020-01-28,19:50,27.17,82.5,4.099,86.4,0.001,1012,0
2020-01-28,20:00,27.17,82.6,4.859,95.1,0,1012,0
2020-01-28,20:10,27.22,82.4,4.913,95.6,0,1012,0
2020-01-28,20:20,27.17,82.6,4.837,93.2,0,1012,0
2020-01-28,20:30,27.17,82.6,5.096,88.2,0.011,1012,0
2020-01-28,20:40,27.11,82.9,5.016,92.7,0.009,1012,0
2020-01-28,20:50,27.06,82.6,4.949,86.6,0,1013,0
2020-01-28,21:00,27.06,82.3,4.797,92.4,0,1013,0
2020-01-28,21:10,27,82,4.233,86.2,0,1013,0
2020-01-28,21:20,27.06,81.9,3.956,83.4,0,1013,0
2020-01-28,21:30,27.06,82.3,3.688,84.7,0.016,1013,0
2020-01-28,21:40,27.06,82.7,3.608,87.8,0.004,1013,0
2020-01-28,21:50,26.94,82.5,3.138,89.7,0.001,1013,0
2020-01-28,22:00,27,82.3,2.529,88.2,0.012,1013,0
2020-01-28,22:10,27.06,82.5,2.059,88.1,0.115,1013,0
2020-01-28,22:20,27,82.9,2.151,70.35,0.177,1013,0
2020-01-28,22:30,26.83,82.8,2.095,74.86,0.091,1013,0
2020-01-28,22:40,26.83,82.6,1.982,69.47,0.038,1013,0
2020-01-28,22:50,26.94,82.3,2.786,68.08,0.015,1013,0
2020-01-28,23:00,26.94,82.5,2.643,62.72,0.1,1013,0
2020-01-28,23:10,26.94,82.9,2.043,52.5,0.209,1013,0
2020-01-28,23:20,26.94,83.4,1.734,61.44,0.359,1013,0
2020-01-28,23:30,26.89,84,2.361,56.93,0.404,1013,0
2020-01-28,23:40,26.89,84.5,2.206,52.85,0.404,1013,0
2020-01-28,23:50,26.83,84.8,1.67,57.58,0.406,1013,0
2020-01-29,00:00,26.78,85,1.912,51.98,0.406,1013,0
2020-01-29,00:10,26.67,85.1,2.058,50.2,0.406,1013,0
2020-01-29,00:20,26.67,84.9,2.439,57.74,0.401,1013,0
2020-01-29,00:30,26.72,84.7,2.27,55.27,0.366,1013,0
2020-01-29,00:40,26.72,84.7,2.349,57.09,0.333,1013,0
2020-01-29,00:50,26.67,84.8,2.501,55.8,0.359,1013,0
2020-01-29,01:00,26.66,84.9,2.667,56.84,0.376,1013,0
2020-01-29,01:10,26.72,85.2,2.857,64.72,0.399,1013,0
2020-01-29,01:20,26.67,85.3,2.953,76.31,0.394,1013,0
2020-01-29,01:30,26.66,85.3,3.024,70.29,0.382,1013,0
2020-01-29,01:40,26.61,85.3,2.999,66.27,0.395,1013,0
2020-01-29,01:50,26.58,85.4,2.807,63.44,0.406,1012,0
2020-01-29,02:00,26.52,85.5,2.905,66.12,0.402,1012,0
2020-01-29,02:10,26.51,85.5,2.894,70.21,0.405,1012,0
2020-01-29,02:20,26.48,85.5,2.987,70.74,0.401,1012,0
2020-01-29,02:30,26.42,85.4,2.776,73.03,0.401,1012,0
2020-01-29,02:40,26.45,85.4,2.938,70.6,0.397,1012,0
2020-01-29,02:50,26.43,85.6,2.525,65.27,0.406,1012,0
2020-01-29,03:00,26.29,85.5,3.041,64.49,0.393,1012,0
2020-01-29,03:10,26.32,85.3,2.835,69.43,0.357,1012,0
2020-01-29,03:20,26.37,85.3,2.707,65.69,0.385,1012,0
2020-01-29,03:30,26.29,85.5,2.567,61.71,0.404,1012,0
2020-01-29,03:40,26.32,85.8,2.702,63.36,0.406,1012,0
2020-01-29,03:50,26.31,85.6,3.217,69.3,0.382,1012,0
2020-01-29,04:00,26.29,85.4,2.888,66.35,0.389,1012,0
2020-01-29,04:10,26.32,85.3,3.053,66.19,0.397,1011,0
2020-01-29,04:20,26.35,85.5,3.157,69,0.406,1011,0
2020-01-29,04:30,26.41,85.5,3.148,78.24,0.402,1011,0
2020-01-29,04:40,26.46,85.4,3.369,84.5,0.394,1011,0
2020-01-29,04:50,26.48,85.4,3.412,86.9,0.391,1011,0
2020-01-29,05:00,26.47,85.3,3.074,79.85,0.362,1011,0
2020-01-29,05:10,26.47,85.3,3.007,77.15,0.393,1011,0
2020-01-29,05:20,26.43,85.2,3.281,68.78,0.374,1011,0
2020-01-29,05:30,26.52,85.2,3.376,74.2,0.385,1011,0
2020-01-29,05:40,26.46,85.1,3.094,73.1,0.37,1011,0
2020-01-29,05:50,26.44,85,3.101,83.3,0.324,1011,0
2020-01-29,06:00,26.49,84.8,3.296,78.86,0.317,1011,0
2020-01-29,06:10,26.42,84.7,2.895,76.83,0.284,1011,0
2020-01-29,06:20,26.42,84.6,2.967,73.85,0.294,1011,0
2020-01-29,06:30,26.46,84.5,3.04,77.18,0.379,1011,0
2020-01-29,06:40,26.47,84.5,2.924,74.69,1.269,1011,0
2020-01-29,06:50,26.52,84.6,3.309,74.14,5.484,1011,0
2020-01-29,07:00,26.54,84.5,3.531,75.29,9.5,1011,0
2020-01-29,07:10,26.62,84.3,3.782,76.97,16.97,1011,0
2020-01-29,07:20,26.62,84.1,3.267,73.53,22.77,1012,0
2020-01-29,07:30,26.64,83.9,3.214,79.52,28.28,1011,0
2020-01-29,07:40,26.67,83.8,3.191,84.4,31.26,1012,0
2020-01-29,07:50,26.67,83.6,3.652,76.74,38.48,1012,0
