DATE,TIME,TEMPERATURE,RH,WIND,WINDDIR,RS,PRESSURE,PRECIP
YYYY-MM-DD,HH:MM,C,%,m s-1,deg,W m-2,mbar,mm
2024-04-22,05:00,26.89,82.3,1.187,84.7,0,1011,0
2024-04-22,06:00,26.89,82.3,1.37,86.6,0.514,1012,0
2024-04-22,07:00,27.06,80.5,1.392,92.5,37.11,1012,0
2024-04-22,08:00,28.56,72.53,2.431,84.1,249.7,1013,0
2024-04-22,09:00,29.39,66.28,2.838,89.4,400.6,1013,0
2024-04-22,10:00,30.5,67,3.119,97.1,781.5,1013,0
2024-04-22,11:00,30.78,64.45,3.281,94,852,1013,0
2024-04-22,12:00,31.11,62.05,3.309,91.1,943,1013,0
2024-04-22,13:00,31,65.76,3.603,94.8,882,1012,0
2024-04-22,14:00,30.83,67.98,3.358,96.3,740.3,1011,0
2024-04-22,15:00,30.83,65.24,3.581,94.6,809,1011,0
2024-04-22,16:00,30.33,67.52,3.411,91.6,549.1,1010,0
2024-04-22,17:00,29.44,68.63,3.064,89.7,243.1,1010,0
2024-04-22,18:00,29.22,71.88,2.637,87.5,158.1,1010,0
2024-04-22,19:00,28.44,75.66,2.346,79.95,15.6,1011,0
2024-04-22,20:00,28.06,75.93,1.987,78.55,0.002,1011,0
2024-04-22,21:00,28,77.48,2.074,86.5,0.001,1012,0
2024-04-22,22:00,28,76.96,2.419,86.6,0.001,1012,0
2024-04-22,23:00,27.83,77.87,1.996,86.1,0.002,1012,0
2024-04-23,00:00,27.89,76.88,2.019,90.9,0.002,1012,0
2024-04-23,01:00,27.72,78.72,1.853,84.3,0.001,1012,0
2024-04-23,02:00,27.61,78.53,1.567,93.2,0.001,1012,0
2024-04-23,03:00,27.61,78.14,2.098,100.1,0.001,1012,0
2024-04-23,04:00,27.44,79.44,1.639,102.5,0.001,1011,0
2024-04-23,05:00,27.33,79.24,1.79,85.9,0,1012,0
2024-04-23,06:00,27.28,78.79,2.03,95.9,0.712,1012,0
2024-04-23,07:00,27.72,76.18,2.275,87,57.93,1012,0
2024-04-23,08:00,28.78,71.95,2.807,99.8,243.6,1013,0
2024-04-23,09:00,29.67,67.06,2.864,94.3,495,1013,0
2024-04-23,10:00,30.22,63.28,3.018,101.8,730.2,1013,0
2024-04-23,11:00,30.56,63.54,3.351,107.9,884,1013,0
2024-04-23,12:00,31.28,60.94,3.276,93,973,1013,0
2024-04-23,13:00,31.5,58.83,3.294,99.2,1012,1012,0
2024-04-23,14:00,31.44,62.7,3.528,101.1,973,1012,0
2024-04-23,15:00,31.17,61.98,3.404,90.5,840,1011,0
2024-04-23,16:00,30.72,65.43,3.166,89.8,654.3,1011,0
2024-04-23,17:00,30.06,66.62,3.086,97.6,405.8,1010,0
2024-04-23,18:00,29.33,71.82,3.152,83.1,159,1011,0
2024-04-23,19:00,28.56,73.34,2.865,90,15.72,1011,0
2024-04-23,20:00,28.22,75.14,2.391,104.2,0.002,1012,0
2024-04-23,21:00,28.06,76.31,2.302,96.6,0.001,1013,0
2024-04-23,22:00,28,74.13,2.237,92.2,0.001,1013,0
2024-04-23,23:00,27.89,74.55,2.11,84.8,0.002,1014,0
2024-04-24,00:00,27.5,75.01,2.021,84.9,0.002,1014,0
2024-04-24,01:00,27.39,78.98,1.913,78.48,0.002,1013,0
2024-04-24,02:00,27.44,80,2.252,76.51,0.002,1013,0
2024-04-24,03:00,27.39,81.3,1.973,87.8,0.002,1012,0
2024-04-24,04:00,27.17,82.7,1.328,107.5,0.001,1012,0
2024-04-24,05:00,27.17,82.8,1.36,83.7,0.001,1012,0
2024-04-24,06:00,26.78,89.9,1.063,121.2,0.915,1013,0
2024-04-24,07:00,26.89,81.3,1.604,93.6,53.74,1013,0
2024-04-24,08:00,28.06,77.22,2.407,81.6,154.7,1013,0
2024-04-24,09:00,29.28,69.13,2.348,78.32,401.7,1014,0
2024-04-24,10:00,30,65.05,3.027,94.8,600,1014,0
2024-04-24,11:00,30.61,62.89,3.236,92,830,1014,0
2024-04-24,12:00,31.22,60.55,3.22,98.7,999,1014,0
2024-04-24,13:00,31.11,61.46,3.612,100.5,1001,1013,0
2024-04-24,14:00,31.11,63.81,3.221,104.8,900,1013,0
2024-04-24,15:00,30.78,62.57,3.546,105.5,853,1012,0
2024-04-24,16:00,30.5,66.93,3.213,106.3,597.2,1011,0
2024-04-24,17:00,29.83,67.84,2.926,98.2,345.1,1011,0
2024-04-24,18:00,29.39,71.11,2.661,92.2,133.5,1011,0
2024-04-24,19:00,28.33,73.84,2.302,84.9,16.6,1012,0
2024-04-24,20:00,27.83,75.59,1.738,82.7,0.001,1013,0
2024-04-24,21:00,27.72,76.77,1.219,102.8,0.001,1013,0
2024-04-24,22:00,27.67,77.1,1.401,98.7,0.001,1014,0
2024-04-24,23:00,27.67,76.2,1.541,106,0.001,1014,0
2024-04-25,00:00,27.28,76.5,1.531,90.5,0.002,1014,0
2024-04-25,01:00,27.28,77.22,1.745,83.2,0.002,1013,0
2024-04-25,02:00,27.22,75.14,1.688,83.8,0.002,1013,0
2024-04-25,03:00,27.22,76.47,1.621,86.9,0.001,1013,0
2024-04-25,04:00,27.22,76.9,1.503,112.1,0.001,1012,0
2024-04-25,05:00,27.17,76.57,1.885,86.7,0.001,1012,0
2024-04-25,06:00,27.17,74.55,1.996,85.4,0.985,1013,0
2024-04-25,07:00,27.67,70.91,1.883,90.3,84.7,1013,0
2024-04-25,08:00,28.83,69.6,2.434,90.9,260.8,1014,0
2024-04-25,09:00,29.5,64.59,3.182,99.9,498.4,1014,0
2024-04-25,10:00,30.11,63.6,3.143,92.5,675.2,1014,0
2024-04-25,11:00,30.33,64.65,3.427,89.4,821,1014,0
2024-04-25,12:00,30.78,60.35,3.284,96.1,943,1013,0
2024-04-25,13:00,30.94,62.5,3.405,97.9,963,1013,0
2024-04-25,14:00,31.06,58.27,3.41,98.4,938,1012,0
2024-04-25,15:00,30.78,65.18,3.193,92.9,819,1012,0
2024-04-25,16:00,30.22,67.52,3.112,95.4,554.3,1011,0
2024-04-25,17:00,29.78,67.51,2.856,100.3,351.5,1011,0
2024-04-25,18:00,29.28,71.29,2.686,90.3,115.6,1011,0
2024-04-25,19:00,28.5,73.71,2.656,84.4,15.72,1012,0
2024-04-25,20:00,28.11,75.87,2.062,80.4,0.001,1012,0
2024-04-25,21:00,28.11,74.1,2.335,80.9,0,1013,0
2024-04-25,22:00,28.11,73.9,2.467,83.7,0,1014,0
2024-04-25,23:00,27.78,78.07,2.256,89.8,0.001,1014,0
2024-04-26,00:00,27.72,75.79,2.214,94.7,0.001,1014,0
2024-04-26,01:00,27.78,76.38,2.193,99.4,0.001,1013,0
2024-04-26,02:00,27.72,77.16,2.114,84,0.001,1013,0
2024-04-26,03:00,27.61,76.38,2.313,83,0.001,1012,0
2024-04-26,04:00,27.44,78.27,2.143,81,0.001,1012,0
2024-04-26,05:00,27.44,78.01,2.082,85.4,0.001,1012,0
2024-04-26,06:00,27.56,77.94,2.311,86.6,0.96,1012,0
2024-04-26,07:00,27.72,72.97,2.317,88.1,54.11,1013,0
2024-04-26,08:00,28.78,68.43,3.247,92.1,258.1,1013,0
2024-04-26,09:00,29.61,63.22,3.706,96,526.7,1013,0
2024-04-26,10:00,30.22,62.37,3.648,96.6,755.5,1014,0
2024-04-26,11:00,30.56,61.53,3.688,84.1,900,1014,0
2024-04-26,12:00,30.61,62.44,3.867,85.6,880,1014,0
2024-04-26,13:00,30.83,63.74,3.938,91.8,973,1013,0
2024-04-26,14:00,30.22,72.34,3.499,91.9,534.5,1012,0
2024-04-26,15:00,30,69.28,3.549,86.3,524.5,1012,0
2024-04-26,16:00,29.94,68.04,3.543,94.2,501.8,1012,0
2024-04-26,17:00,29.72,69.28,3.543,91.1,382.6,1011,0
2024-04-26,18:00,28.89,73.71,3.728,83.9,121.1,1011,0
2024-04-26,19:00,28.17,77.42,3.22,73.63,18.38,1012,0
2024-04-26,20:00,27.94,77.23,3.173,81.4,0.002,1012,0
2024-04-26,21:00,28,76.83,3.395,83.5,0,1013,0
2024-04-26,22:00,28.06,75.73,2.952,84,0,1013,0
2024-04-26,23:00,28.11,76.44,2.483,89.3,0,1014,0
2024-04-27,00:00,28,77.55,2.146,93.4,0.001,1013,0
2024-04-27,01:00,27.89,78.07,2.471,88.5,0.001,1013,0
2024-04-27,02:00,27.83,78.14,2.387,85.8,0.001,1013,0
2024-04-27,03:00,27.72,77.94,2.362,85.1,0.001,1012,0
2024-04-27,04:00,27.56,77.42,2.081,87.3,0.001,1012,0
2024-04-27,05:00,27.5,78.4,2.144,85.9,0.001,1012,0
2024-04-27,06:00,27.5,76.64,2.168,83,0.914,1012,0
2024-04-27,07:00,27.78,74.62,2.58,87.6,44.76,1013,0
2024-04-27,08:00,28.83,70.07,3.294,92.8,238.2,1014,0
2024-04-27,09:00,29.78,66.09,3.394,89.4,516.4,1014,0
2024-04-27,10:00,30.17,63.66,4.068,92.1,728.1,1014,0
2024-04-27,11:00,30.56,64.13,3.916,94.1,898,1014,0
2024-04-27,12:00,30.61,65.44,3.903,92.4,872,1014,0
2024-04-27,13:00,30.78,64.98,3.903,90.3,946,1013,0
2024-04-27,14:00,30.72,65.89,3.889,84.9,828,1012,0
2024-04-27,15:00,30.78,66.09,3.782,89.2,780.3,1012,0
2024-04-27,16:00,30.44,66.74,3.335,94.5,511.5,1012,0
2024-04-27,17:00,30.11,71.23,3.036,91.3,329.5,1011,0
2024-04-27,18:00,29.56,72.14,2.886,92.5,121.3,1012,0
2024-04-27,19:00,28.89,75.4,2.434,92,18.01,1012,0
2024-04-27,20:00,28.5,77.16,2.444,89.9,0.002,1013,0
2024-04-27,21:00,28.5,76.77,2.562,97,0,1013,0
2024-04-27,22:00,28.39,76.77,2.349,95.2,0,1014,0
2024-04-27,23:00,28.39,78.4,2.249,98.6,0,1014,0
2024-04-28,00:00,28.28,78.2,2.418,99.9,0,1014,0
2024-04-28,01:00,28.17,79.24,2.123,105.3,0,1014,0
2024-04-28,02:00,27.67,81.1,2.288,103.7,0.001,1013,0
2024-04-28,03:00,27.67,79.24,2.239,109.6,0.001,1013,0
2024-04-28,04:00,27.39,84.8,1.902,100.9,0.001,1013,0
2024-04-28,05:00,27.28,80.8,1.88,90.3,0,1013,0
2024-04-28,06:00,27.28,79.31,2.15,86.2,0.931,1013,0
2024-04-28,07:00,27.44,77.35,2.192,87.8,51.55,1013,0
2024-04-28,08:00,28.61,70.45,2.746,88.3,271.9,1014,0
2024-04-28,09:00,29.72,67.46,3.354,91.6,545.3,1014,0
2024-04-28,10:00,30.17,64.46,3.612,93,757.1,1014,0
2024-04-28,11:00,30.83,63.87,3.093,96.9,875,1014,0
2024-04-28,12:00,31.11,62.05,3.162,92.3,975,1014,0
2024-04-28,13:00,31.22,60.18,3.115,94.1,908,1013,0
2024-04-28,14:00,30.83,57.55,3.176,89.6,711,1012,0
2024-04-28,15:00,30.5,60.62,3.029,94.6,453.4,1011,0
2024-04-28,16:00,30.33,66.87,2.969,88.8,440.4,1011,0
2024-04-28,17:00,29.61,71.17,3.026,88.3,238.4,1011,0
2024-04-28,18:00,29,75.34,2.968,92.2,76.36,1011,0
2024-04-28,19:00,28.44,75.66,2.186,86.2,12.28,1011,0
2024-04-28,20:00,28.17,75.27,2.149,81.7,0.002,1012,0
2024-04-28,21:00,28,77.48,1.907,85.3,0,1013,0
2024-04-28,22:00,27.83,78.13,1.996,82.5,0,1014,0
2024-04-28,23:00,27.72,77.87,1.814,84.9,0,1014,0
2024-04-29,00:00,27.67,78.14,1.749,83.7,0,1014,0
2024-04-29,01:00,27.61,78.2,1.547,81.8,0,1013,0
2024-04-29,02:00,27.5,79.24,1.457,78.44,0,1013,0
2024-04-29,03:00,27.56,77.16,1.744,76.48,0.001,1012,0
2024-04-29,04:00,27.5,79.11,1.635,87.1,0,1012,0
2024-04-29,05:00,27,81.1,1.31,88,0.001,1012,0
2024-04-29,06:00,27,81.5,1.401,87.8,1.553,1012,0
2024-04-29,07:00,27.11,78.46,1.668,85.3,43.9,1012,0
2024-04-29,08:00,28.06,76.51,2.358,77.41,177.3,1012,0
2024-04-29,09:00,28.56,75.66,2.497,73.3,268.4,1013,0
2024-04-29,10:00,29.33,73.84,2.547,75.14,471.2,1013,0
2024-04-29,11:00,29.83,63.68,2.88,76.67,575.7,1013,0
2024-04-29,12:00,30.39,61.66,3.079,93.9,719.4,1012,0
2024-04-29,13:00,30.89,60.16,3.482,93.4,1005,1011,0
2024-04-29,14:00,30.83,63.09,3.599,97.6,933,1011,0
2024-04-29,15:00,30.44,68.23,3.207,93.4,558.4,1010,0
2024-04-29,16:00,29.67,67.26,3.492,101,384.6,1010,0
2024-04-29,17:00,29.83,59.9,3.145,92.6,370.9,1009,0
2024-04-29,18:00,29.33,71.04,3.034,87.6,127.2,1010,0
2024-04-29,19:00,28.44,73.44,2.33,86.2,13.44,1010,0
2024-04-29,20:00,28.06,78.59,1.968,83,0.002,1011,0
2024-04-29,21:00,27.39,77.09,2.098,85.3,0,1011,0
2024-04-29,22:00,27.67,77.81,1.896,84.7,0,1012,0
2024-04-29,23:00,27.72,76.58,1.716,82.9,0,1012,0
2024-04-30,00:00,27.5,81.9,1.709,92.3,0,1012,0
2024-04-30,01:00,26.14,84.3,0.7376,75.33,0,1012,0.3
2024-04-30,02:00,24.98,90.1,0.8199,60.73,0,1011,0.8
2024-04-30,03:00,24.87,91.9,0.473,85.5,0,1011,0
2024-04-30,04:00,25.39,89.9,0.5485,83.1,0,1010,0
2024-04-30,05:00,25.83,89.1,0.5467,107.9,0,1010,0
2024-04-30,06:00,25.98,86.8,1.089,80.4,1.199,1011,0
2024-04-30,07:00,26.43,82.6,1.08,84.1,49.09,1011,0
2024-04-30,08:00,28.17,70.25,1.565,90.6,263.8,1011,0
2024-04-30,09:00,29.33,69.14,2.25,90.7,471.9,1012,0
2024-04-30,10:00,29.83,65.69,2.439,87,597.1,1011,0
2024-04-30,11:00,30.33,63.28,2.734,88,701.9,1011,0
2024-04-30,12:00,30.39,64,2.876,91.8,710.2,1011,0
2024-04-30,13:00,31.06,64.13,3.184,87,1021,1010,0
2024-04-30,14:00,31.11,61.98,3.244,101.9,921,1009,0
2024-04-30,15:00,31.06,61.26,3.341,95.3,838,1009,0
2024-04-30,16:00,30.67,63.35,3.257,92.8,677.9,1009,0
2024-04-30,17:00,30,70.44,2.672,88.5,356.4,1009,0
2024-04-30,18:00,29.17,71.04,2.497,90.1,122.4,1009,0
2024-04-30,19:00,28.44,74.88,2.094,78.65,15.61,1010,0
2024-04-30,20:00,28,73.51,2.532,84.6,0.049,1010,0
2024-04-30,21:00,27.72,74.81,2.11,85.8,0.048,1010,0
2024-04-30,22:00,27.56,71.82,2.172,87.4,0.048,1011,0
2024-04-30,23:00,27.44,71.42,2.334,86.4,0.048,1011,0
2024-05-01,00:00,27.33,72.8,2.179,84.5,0.048,1011,0
2024-05-01,01:00,27.22,71.55,1.934,88.3,0.048,1011,0
2024-05-01,02:00,27.17,74.55,1.473,90,0.048,1011,0
2024-05-01,03:00,27.11,80.5,1.224,94.8,0.048,1010,0
2024-05-01,04:00,26.89,76.11,1.152,94.6,0.049,1010,0
2024-05-01,05:00,27.17,78.01,1.374,81.4,0.048,1010,0
2024-05-01,06:00,27.28,78,1.315,88.1,1.251,1011,0
2024-05-01,07:00,27.56,77.36,1.718,81.1,42,1011,0
2024-05-01,08:00,28.5,71.75,2.408,75.49,209.2,1012,0
2024-05-01,09:00,29.11,72.54,2.39,72.34,306.3,1012,0
2024-05-01,10:00,29.72,67.52,2.877,78.92,457.2,1012,0
2024-05-01,11:00,30.56,66.48,3.2,82.6,658.1,1011,0
2024-05-01,12:00,30.72,64.02,3.332,84.1,724.5,1011,0
2024-05-01,13:00,30.67,78.92,3.545,80.2,646.6,1010,0
2024-05-01,14:00,28.89,69.18,3.562,91.1,772,1010,0
2024-05-01,15:00,29.39,86.5,3.459,100.9,460.9,1009,0.5
2024-05-01,16:00,27.39,89.8,2.576,95.1,331.9,1009,1
2024-05-01,17:00,27.06,91.1,2.445,99.6,142.3,1009,1.3
2024-05-01,18:00,25.63,90.8,2.899,103.4,50.7,1009,1.5
2024-05-01,19:00,25.83,91.2,2.046,102.8,7.531,1010,0.7
2024-05-01,20:00,25.91,91.4,1.718,89.6,0.06,1010,0
2024-05-01,21:00,25.86,91.9,1.598,91.1,0.051,1011,1.6
2024-05-01,22:00,25.82,91.6,2.21,93,0.05,1011,2
2024-05-01,23:00,26.01,88.9,1.188,87.3,0.05,1012,0
2024-05-02,00:00,26.12,89.9,0.8789,57.9,0.05,1012,1.3
2024-05-02,01:00,25.98,89.7,1.436,90.8,0.05,1011,0.5
2024-05-02,02:00,26.16,89.9,0.6782,86.4,0.049,1011,0
2024-05-02,03:00,26.47,89.9,1.348,98.2,0.049,1011,0
2024-05-02,04:00,26.49,87.8,0.8963,97.1,0.05,1011,0
2024-05-02,05:00,26.52,86.6,1.211,109,0.05,1011,0
2024-05-02,06:00,26.09,89.3,1.691,87.5,0.922,1012,0.2
2024-05-02,07:00,25.78,91.9,1.91,95.3,77.7,1012,4.3
2024-05-02,08:00,27.78,78.79,1.81,82.8,291.3,1013,0
2024-05-02,09:00,29.22,75.14,2.652,85.9,512.3,1013,0
2024-05-02,10:00,29.83,71.88,3.211,88,725.2,1012,0
2024-05-02,11:00,30.28,65.63,3.14,92.1,816,1012,0
2024-05-02,12:00,30.56,67.13,3.047,86.8,812,1012,0
2024-05-02,13:00,30.61,64.72,3.438,94.6,980,1011,0
2024-05-02,14:00,30.61,65.17,3.244,94.6,854,1010,0
2024-05-02,15:00,30.67,65.11,2.976,92.8,723.3,1010,0
2024-05-02,16:00,30.28,67.45,3.11,89.1,612.2,1009,0
2024-05-02,17:00,29.72,72.4,2.733,84,328.8,1009,0
2024-05-02,18:00,29.22,70.84,2.251,87.3,150.3,1010,0
2024-05-02,19:00,28.39,74.1,2.085,80.8,15.49,1010,0
2024-05-02,20:00,27.89,76.08,1.552,81.1,0.05,1011,0
2024-05-02,21:00,26.94,82.1,1.634,102.8,0.048,1012,0
2024-05-02,22:00,26.44,80.7,0.9871,115.8,0.049,1012,0
2024-05-02,23:00,26.34,80.2,0.8972,110.8,0.048,1012,0
2024-05-03,00:00,26.29,81.3,0.962,115.6,0.048,1012,0
2024-05-03,01:00,26.05,83.1,0.4551,126.2,0.048,1011,0
2024-05-03,02:00,25.71,83,0.4162,145.7,0.048,1010,0
2024-05-03,03:00,25.89,86.1,0.4913,152.4,0.048,1010,0
2024-05-03,04:00,25.45,85.8,0.4524,105.2,0.048,1010,0
2024-05-03,05:00,25.49,86.8,0.4926,103.3,0.048,1010,0
2024-05-03,06:00,24.83,89.9,0.295,86.3,1.367,1011,0
2024-05-03,07:00,26.16,76.39,0.376,88.9,92,1011,0
2024-05-03,08:00,28.61,72.07,1.224,97.9,240.9,1011,0
2024-05-03,09:00,29.44,71.82,1.986,96.1,441.4,1012,0
2024-05-03,10:00,30.22,68.04,2.11,103.9,696.4,1012,0
2024-05-03,11:00,29.56,68.5,1.978,90.9,585.5,1012,0
2024-05-03,12:00,30.5,62.37,2.182,78.58,989,1011,0
2024-05-03,13:00,31.22,60.88,2.281,97.4,1030,1011,0
2024-05-03,14:00,31.06,62.11,2.203,98.9,864,1010,0
2024-05-03,15:00,31.06,62.83,2.575,104.9,828,1009,0
2024-05-03,16:00,30.44,65.04,2.54,99.8,551.1,1009,0
2024-05-03,17:00,30.11,68.88,2.354,91.8,429.6,1009,0
2024-05-03,18:00,29.22,71.17,2.19,86.1,145.2,1009,0
2024-05-03,19:00,28.33,78.59,2.001,80,15.26,1009,0
2024-05-03,20:00,28,77.55,1.485,85.5,0.051,1010,0
2024-05-03,21:00,28,77.75,1.41,93.4,0.048,1010,0
2024-05-03,22:00,27.67,82.5,1.667,105.2,0.048,1011,0.3
2024-05-03,23:00,26.48,85.8,0.7448,94,0.051,1011,0.2
2024-05-04,00:00,26.94,82.5,0.9544,98.8,0.051,1010,0
2024-05-04,01:00,26.94,82.6,0.7492,103,0.05,1010,0
2024-05-04,02:00,26.78,82.5,0.7783,105.8,0.049,1009,0
2024-05-04,03:00,26.58,83,0.6746,116.2,0.048,1009,0
2024-05-04,04:00,25.87,85.9,0.4824,108.2,0.048,1009,0
2024-05-04,05:00,26,85.8,0.4028,110.3,0.048,1009,0
2024-05-04,06:00,25.94,85.6,0.4005,112,1.379,1010,0
2024-05-04,07:00,26.48,81.9,0.4748,105.8,57.23,1010,0
2024-05-04,08:00,28.78,72.27,1.925,99.3,297.6,1010,0
2024-05-04,09:00,29.72,63.74,2.387,94.2,531.1,1011,0
2024-05-04,10:00,30.44,61.98,2.428,91,710.3,1011,0
2024-05-04,11:00,30.78,61.07,2.68,95.4,859,1011,0
2024-05-04,12:00,31.17,68.3,2.61,97.6,863,1010,0
2024-05-04,13:00,30.72,61.99,2.714,85.3,959,1010,0
2024-05-04,14:00,30.94,64.59,2.638,91.7,886,1009,0
2024-05-04,15:00,30.83,62.57,2.421,105.7,704.1,1008,0
2024-05-04,16:00,31.06,61.27,2.528,98.8,620.5,1008,0
2024-05-04,17:00,31.17,65.11,2.288,97.3,366,1008,0
2024-05-04,18:00,30.39,70.06,2.012,84.6,183.1,1009,0
2024-05-04,19:00,28.83,74.49,1.703,81.2,14.86,1009,0
2024-05-04,20:00,28.17,75.47,1.449,82,0.05,1010,0
2024-05-04,21:00,27.89,76.77,1.252,84.1,0.048,1011,0
2024-05-04,22:00,27.72,77.29,1.339,84.3,0.048,1011,0
2024-05-04,23:00,27.56,79,1.145,93.3,0.048,1011,0
2024-05-05,00:00,27.33,80.5,0.9294,99.3,0.049,1011,0
2024-05-05,01:00,27.33,79.83,1.441,84.6,0.048,1011,0
2024-05-05,02:00,27.11,84.5,1.237,85.9,0.048,1010,0
2024-05-05,03:00,26.83,83.4,1.097,101.7,0.048,1009,0
2024-05-05,04:00,26.89,83.9,0.8731,104.3,0.048,1009,0
2024-05-05,05:00,26.51,85.2,0.4837,124.5,0.048,1009,0
2024-05-05,06:00,26.32,87.1,0.4037,130.6,1.425,1009,0
2024-05-05,07:00,26.89,78.92,0.6428,120.3,79.42,1009,0
2024-05-05,08:00,28.78,71.43,1.587,88.2,254.6,1010,0
2024-05-05,09:00,29.78,64.39,2.172,96.9,485.8,1010,0
2024-05-05,10:00,30.44,64.33,2.309,92.8,638.8,1011,0
2024-05-05,11:00,30.94,66.1,2.39,82.3,761.5,1010,0
2024-05-05,12:00,31.22,61.2,2.631,103.3,921,1010,0
2024-05-05,13:00,31,60.88,2.368,100.6,626,1010,0
2024-05-05,14:00,29.89,76.06,1.768,70.02,357.5,1009,0
2024-05-05,15:00,28.94,74.23,1.595,64.16,366.2,1009,0.6
2024-05-05,16:00,30.39,68.55,1.339,49.14,653.4,1009,0
2024-05-05,17:00,30.17,68.5,1.448,52.96,478.4,1009,0
2024-05-05,18:00,29.5,74.75,1.537,67.96,227.3,1009,0
2024-05-05,19:00,28.39,77.62,1.91,74.14,17.85,1009,0
2024-05-05,20:00,28.06,80,1.614,77.75,0.05,1010,0
2024-05-05,21:00,28.06,78.07,1.695,75.9,0.048,1010,0
2024-05-05,22:00,27.78,80.8,1.484,84.4,0.048,1011,0
2024-05-05,23:00,27.61,79.32,1.479,84.3,0.048,1011,0
2024-05-06,00:00,27.39,79.24,1.359,83.4,0.048,1011,0
2024-05-06,01:00,27.28,81.1,0.9862,88.1,0.048,1010,0
2024-05-06,02:00,26.89,82.1,0.7112,115.9,0.048,1010,0
2024-05-06,03:00,26.49,82.7,0.549,99,0.048,1010,0
2024-05-06,04:00,26.41,83.4,0.5472,99.8,0.048,1009,0
2024-05-06,05:00,26.46,81,0.6558,104,0.048,1010,0
2024-05-06,06:00,26.45,80.9,0.7747,102.1,1.512,1010,0
2024-05-06,07:00,26.72,79.75,0.8731,91.6,37.73,1010,0
2024-05-06,08:00,27.78,74.36,1.355,92.9,152.3,1010,0
2024-05-06,09:00,28.72,72.27,1.844,75.98,289.8,1011,0
2024-05-06,10:00,29.06,72.21,1.634,61.9,363.9,1011,0
2024-05-06,11:00,29.06,71.56,1.564,68.51,400.2,1011,0
2024-05-06,12:00,29.33,69.21,1.495,54.81,486.2,1010,0
2024-05-06,13:00,30.22,68.04,1.92,55.66,933,1009,0
2024-05-06,14:00,30.44,65.96,1.793,57.8,947,1009,0
2024-05-06,15:00,30.44,67.06,1.743,58.6,839,1009,0
2024-05-06,16:00,30.28,67.79,1.754,58.31,690.1,1009,0
2024-05-06,17:00,29.94,68.78,1.621,56.01,495.5,1009,0
2024-05-06,18:00,29.33,73.87,1.442,63.6,209.5,1009,0
2024-05-06,19:00,28.17,76.84,1.617,68.12,17.39,1010,0
2024-05-06,20:00,27.83,77.74,1.442,81.9,0.05,1010,0
2024-05-06,21:00,27.44,78.2,1.167,77.62,0.048,1011,0
2024-05-06,22:00,27.33,78.03,0.9361,85.9,0.048,1011,0
2024-05-06,23:00,27.33,78.59,1.099,83.3,0.048,1012,0
2024-05-07,00:00,27.17,78.53,0.9178,85,0.048,1011,0
2024-05-07,01:00,26.94,80.7,0.7989,102.3,0.048,1011,0
2024-05-07,02:00,26.67,82,0.6741,102.8,0.048,1010,0
2024-05-07,03:00,26.54,81.5,0.625,101.3,0.048,1010,0
2024-05-07,04:00,26.54,81,0.8547,102.7,0.048,1009,0
2024-05-07,05:00,26.57,80.2,0.8914,96.1,0.048,1010,0
2024-05-07,06:00,26.48,80.7,0.9272,96.1,1.875,1010,0
2024-05-07,07:00,27.28,74.94,1.002,91.2,91.2,1010,0
2024-05-07,08:00,29.06,68.62,1.45,65.01,310.3,1011,0
2024-05-07,09:00,28.83,73.71,1.667,66.77,220.1,1011,0
2024-05-07,10:00,29.11,69.01,2.001,74.71,342.5,1011,0
2024-05-07,11:00,30.28,61.27,2.417,85.1,625.3,1011,0
2024-05-07,12:00,31.11,58.14,2.786,88.4,914,1011,0
2024-05-07,13:00,31.33,60.01,2.887,90.9,933,1011,0
2024-05-07,14:00,31,63.79,2.86,102.1,787.9,1010,0
2024-05-07,15:00,30.67,67.13,2.849,89.6,589.2,1009,0
2024-05-07,16:00,30,67.39,2.588,82.4,435.1,1009,0
2024-05-07,17:00,30.11,65.57,2.6,89.7,401.3,1009,0
2024-05-07,18:00,29.44,72.08,2.616,86.5,215.1,1009,0
2024-05-07,19:00,28.67,74.49,2.27,85.4,25.62,1010,0
2024-05-07,20:00,28.06,75.73,1.948,78.61,0.051,1010,0
2024-05-07,21:00,27.94,77.54,1.663,80,0.048,1011,0
2024-05-07,22:00,27.72,77.23,1.34,73.35,0.048,1011,0
2024-05-07,23:00,27.78,78.66,1.082,100.3,0.048,1012,0
2024-05-08,00:00,27.33,78.85,1.232,98,0.048,1011,0
2024-05-08,01:00,26.63,81.6,0.3465,340.4,0.048,1011,0
2024-05-08,02:00,26.57,78.18,0.4761,23.24,0.048,1010,0
2024-05-08,03:00,26.5,82.3,0.4681,32.32,0.048,1010,0
2024-05-08,04:00,25.84,86.1,0.2968,113.6,0.048,1010,0
2024-05-08,05:00,25.73,86.9,0.3,125.5,0.048,1010,0
2024-05-08,06:00,25.93,85.5,0.4707,135.3,2.242,1010,0
2024-05-08,07:00,26.78,78.01,0.6433,98.2,81.3,1011,0
2024-05-08,08:00,28.44,77.68,1.693,88.6,167.7,1011,0
2024-05-08,09:00,29.06,68.69,2.015,108.9,385.9,1012,0
2024-05-08,10:00,29.83,64.46,2.71,97.8,579.9,1012,0
2024-05-08,11:00,30.39,58.78,2.438,96.1,664.7,1012,0
2024-05-08,12:00,31.33,61.59,2.093,90.4,809,1011,0
2024-05-08,13:00,31.11,62.85,2.625,89.3,874,1011,0
